latitude,longitude,station_name,street_address,city,state,zip,num_points,operator,usage_cost
37.774142,-122.418547,City of San Francisco - 49 SVN,49 S Van Ness Ave,San Francisco,CA,94102,1,Unknown,Not specified
37.775745,-122.418191,HUDSON PACIFIC 1455 LOBBY 1,1455 Market St,San Francisco,CA,94103,2,Unknown,Not specified
37.774933,-122.41726,HUDSON PACIFIC 1455 STATION 1,1455 Market Street,San Francisco,CA,94103,1,Unknown,Not specified
37.774846,-122.417113,HUDSON PACIFIC 1455 STATION 10,1455 Market Street,San Francisco,CA,94103,1,Unknown,Not specified
37.7767355,-122.4189577,100 Van Ness - Garage - B1,100 Van Ness Avenue,San Francisco,CA,94102,1,Unknown,Not specified
37.775819,-122.417239,NEMA Apartments,1411 Market Street,San Francisco,CA,94103,1,Unknown,Not specified
37.7772738,-122.4192281,150 Van Ness,150 Van Ness Avenue,San Francisco,CA,94102,1,Unknown,Not specified
37.774966,-122.416038,MONOGRAM RES OLUME 2,1401 Mission St,San Francisco,CA,94103,1,Unknown,Not specified
37.77356772,-122.415794,169 11th St,169 11th St,San Francisco,California,94103,1,Unknown,Not specified
37.777522,-122.415426,Dolby Laboratories,1275 Market Street,San Francisco,CA,94103,1,Unknown,Not specified
37.778072,-122.422703,CCSF SFMTA,360 Grove St,San Francisco,CA,94102,2,Unknown,Not specified
37.7749694,-122.4247376,431407 : Avalon Hayes Valley,325 Octavia Street,SF,CA,94102,1,Unknown,Not specified
37.77913284,-122.4182205,Dr Carlton B Goodlett Pl,Dr Carlton B Goodlett Pl,San Francisco,California,94102,2,Unknown,Not specified
37.77913,-122.418,San Francisco City Hall,1 Dr Carlton B Goodlet Pl,San Francisco,CA,94102,3,Unknown,Not specified
37.780078,-122.420544,DGS MAIN,505 Van Ness Ave,San Francisco,CA,94102,1,Unknown,Not specified
37.780122,-122.417725,CCSF-SFMTA CIVIC CTR 4,355 McAllister St,San Francisco,CA,94102,1,Unknown,Not specified
37.7782,-122.41375,Whole Foods San Francisco -Trinity Place,1185 Market St,San Francisco,CA,94103,5,Unknown,Not specified
37.78066,-122.4211,DGS Lot 88,505 Van Ness Ave,San Francisco,CA,94102,1,Unknown,Not specified
37.77859773657566,-122.41259937333808,Soma Grand,1160 Mission St,San Francisco,CA,94103,3,Unknown,Not specified
37.7811644,-122.416844,UC Hastings Larkin Garage,"376 Larkin Street San Francisco, CA",San Francisco,California,94102,3,Unknown,$9.95
37.7783901,-122.412238,ACE Parking,1160 Mission Street,San Francisco,CA,94103,1,Unknown,Not specified
37.781445,-122.421319,"San Francisco, Ca Supercharger",601 Van Ness Avenue,San Francisco,CA,94102,1,Unknown,$0.26/kWh; other tariffs for older cars
37.781583,-122.417563,GSA CW BURTON ST. 2,450 Golden Gate Ave,San Francisco,CA,94102,1,Unknown,Not specified
37.7818291,-122.4214379,OPERA PLAZA,601 Van Ness Ave,San Francisco,CA,94102,1,Unknown,Not specified
37.77055,-122.410891,Costco San Francisco #144,450 10th Street,SF,CA,94118,1,Unknown,Not specified
37.7683182,-122.4271088,Whole Foods - Market Street,2001 Market Street,San Francisco,California,CA 94114,2,Unknown,$9.95
37.77998734,-122.4097977,1045 Mission St,1045 Mission St,San Francisco,California,94103,1,Unknown,Not specified
37.76549,-122.41673,Lyft Overnight Charging (Not Open to Public),2860 16th St,San Francisco,CA,94103,3,Unknown,Not specified
37.7850447,-122.4198061,AMC Parking Lot Geary Blvd,1000 Van Ness Ave,San Francisco,CA,94109,3,Unknown,Not specified
37.784189,-122.424892,521423_St Marys Cathedral,1111 Gough St,San Francisco,CA,94014,1,Unknown,Not specified
37.764405,-122.413671,OUST VELO4,350 Treat Ave,San Francisco,CA,94110,1,Unknown,Not specified
37.782834,-122.408838,945 MARKET,945 Market St,San Francisco,CA,94103,2,Unknown,Not specified
37.766033,-122.408981,"San Francisco, CA - 16th Street",2300 16th Street,San Francisco,CA,94103,1,Unknown,Not specified
37.765786947096814,-122.40925498625472,Potrero Center,2300 16th Street,San Francisco,CA,94103,3,Unknown,Not specified
37.787641,-122.420268,MICHAEL STATION 1,1201 Sutter St,San Francisco,CA,94109,1,Unknown,Not specified
37.7799072,-122.4044935,ESSEX,400 Clementina St,San Francisco,CA,94103,1,Unknown,Not specified
37.78365,-122.4313,"Safeway 0995 - San Francisco, CA",1335 Webster St.,San Francisco,CA,94115,2,Unknown,Not specified
37.784871,-122.408991,Parc 55 Hotel,55 Cyril Magnin,San Francisco,CA,94102,1,Unknown,Not specified
37.785523,-122.428919,"Hotel Kabuki, A Joie de Vivre Hotel",1625 Post St,San Francisco,CA,94115,1,Unknown,Free
37.770218,-122.403873,650 TOWNSEND BCP 6,699 8th St,San Francisco,CA,94103,1,Unknown,Not specified
37.785057,-122.43,CCSF-SFMTA JAPAN CTR 1,1610 Geary Blvd,San Francisco,CA,94115,1,Unknown,Not specified
37.7849121,-122.4302368,CCSF-SFMTA,1610 Geary Blvd,San Francisco,CA,94115,3,Unknown,Not specified
37.786079,-122.4104325,Hilton San Francisco Union Square,333 O'farrell St,San Francisco,California,94102,1,Unknown,Not specified
37.782848,-122.405926,CCSF SFMTA,833 Mission St,San Francisco,CA,94103,2,Unknown,Not specified
37.7801955,-122.4039035,ESSEX,900 Folsom St,San Francisco,CA,94107,1,Unknown,Not specified
37.7829829,-122.4058287,CCSF SFMTA,863 Mission St,San Francisco,CA,94103,2,Unknown,Not specified
37.788089,-122.4160023,431401 : AVA Nob Hill,965 Sutter Street,SF,CA,94109,1,Unknown,Not specified
37.782329,-122.4049949,DUGONI,155 5th Street,San Francisco,CA,94103,1,Unknown,Not specified
37.782079,-122.404764,InterContinental Hotel - San Francisco,888 Howard St,San Francisco,CA,94103,1,Unknown,Not specified
37.788311,-122.422416,Nissan San Francisco,1395 Van Ness Ave,San Francisco,CA,94109,1,Unknown,Not specified
37.77856,-122.40272,Harrison Street Flagship,928 Harrison Street,San Francisco,CA,94107,2,Unknown,Not specified
37.7886429,-122.4200287,SFMTA Polk/Bush Garage,1399 Bush St,San Francisco,CA,94109,2,Unknown,Garage Fee + $2/session + variable/kWh
37.7886429,-122.4200287,CCSF SFMTA,1399 Bush St,San Francisco,CA,94109,2,Unknown,Not specified
37.786467,-122.409766,Mason O' Farrell Garage,325 Mason Street,San Francisco,CA,94102,1,Unknown,Not specified
37.7819286,-122.4041764,ACE PKG - 875 HOWARD GRG,875 Howard Street,San Francisco,CA,94103,1,Unknown,Not specified
37.784902,-122.432567,CCSF-SFMTA JCG ANNEX 1,1650 Fillmore St,San Francisco,CA,94115,1,Unknown,Not specified
37.78679,-122.430143,"Hotel Buchanan, A Kimpton Hotel",1800 Sutter St,San Francisco,CA,94115,1,Unknown,Not specified
37.770767,-122.401661,Adobe - SF Office - Phase 1,601 Townsend St,San Francisco,CA,94103,1,Unknown,Not specified
37.785976,-122.407309,CCSF SFMTA ELLIS 1,123 O'Farrell,San Francisco,CA,94102,1,Unknown,Not specified
37.7733744,-122.4007114,STRIPE,510 Townsend St,San Francisco,CA,94103,1,Unknown,Not specified
37.789486,-122.423562,Rockwell Condos,1688 Pine Street,San Francisco,CA,94109,1,Unknown,Not specified
37.784911,-122.405334,Pacific Place Garage,22 4Th St,San Francisco,CA,94103,1,Unknown,Not specified
37.788312,-122.409919,BMW GROUP,520 Mason St,San Francisco,CA,94102,1,Unknown,Not specified
37.789923,-122.423811,Whole Foods Market,1765 California St,San Francisco,CA,94109,2,Unknown,Not specified
37.787828,-122.408731,The Westin St. Francis San Francisco on Union Square,335 Powell St,San Francisco,California,94102,1,Unknown,Not specified
37.7681498,-122.4017294,Volta Headquarters,155 De Haro St,San Francisco,CA,94103,1,Unknown,Not specified
37.7849,-122.4043,San Francisco Marriott Marquis,780 Mission St,San Francisco,CA,94103,1,Unknown,Free
37.787932,-122.407568,CCSF-SFMTA UNION SQUARE 2,333 Post St,San Francisco,CA,94108,1,Unknown,Not specified
37.788153,-122.407574,CCSF SFMTA,333 Post St,San Francisco,CA,94108,2,Unknown,Not specified
37.786313,-122.404781,Four Seasons Hotel,765 Market St,San Francisco,CA,94103,1,Unknown,Not specified
37.7851209,-122.435606,2000 Post St,2000 Post St,San Francisco,California,94115,1,Unknown,Not specified
37.76443,-122.4030318,Whole Foods San Francisco (Potrero Hill), 450 Rhode Island St,"San Francisco, CA",California,94107,2,Unknown,9.95$
37.781216,-122.399742,Whole Foods Market,399 4th St,San Francisco,CA,94107,2,Unknown,Not specified
37.7660567,-122.401369,Fuse Project #2,1401  16th St,San Francisco,CA,94103,1,Unknown,Not specified
37.7915441,-122.4221102,ACE Parking / 1776 Sacramento,1776 Sacramento Street,San Francisco,CA,94109,1,Unknown,Not specified
37.76423691094149,-122.40279831839922,Whole Foods Market,450 Rhode Island Street,San Francisco,CA,94107,3,Unknown,Not specified
37.79032,-122.409755,Impark Parking,750 Bush Street,San Francisco,CA,94108,1,Unknown,Not specified
37.791743,-122.414455,1200 California Corporation,1200 California Street,San Francisco,CA,94109,1,Unknown,Not specified
37.7865518,-122.4030771,Park Central Hotel - Tesla,50 3rd St,San Francisco,CA,94103,1,Unknown,Free
37.791537,-122.412813,The Masonic,1111 California St,San Francisco,California,94108,1,Unknown,Not specified
37.772625,-122.397165,UDR SHOP 2,355 Berry St,San Francisco,CA,94158,1,Unknown,Not specified
37.7873889,-122.4033868,Whole Foods Market,4th Street,San Francisco,San Francisco City and County,94103-3124,2,Unknown,Not specified
37.78932,-122.406038,CCSF-SFMTA SUTTER 1,345 Sutter St,San Francisco,CA,94108,1,Unknown,Not specified
37.791405,-122.410248,Mark Hopkins InterContinental Hotel,999 California St,San Francisco,CA,94108,3,Unknown,Free
37.785866,-122.401217,St Regis Hotel,125 3rd St,San Francisco,CA,94103,1,Unknown,Not specified
37.790044,-122.406901,CCSF SFMTA,444 Stockton St,San Francisco,CA,94108,2,Unknown,Not specified
37.782688,-122.398346,360 3RD ST,360 3rd St,San Francisco,CA,94107,1,Unknown,Not specified
37.784418,-122.39942,CCSF SFMTA,255 3rd St,San Francisco,CA,94103,2,Unknown,Not specified
37.790379635,-122.432179039,Webster Street Medical Center Southwest DCFC,2100 Webster Street,San Francisco,CA,94115,1,Unknown,Not specified
37.791983,-122.409718,Stanford Court Hotel,905 California St,San Francisco,CA,94108,1,Unknown,Not specified
37.786471,-122.400421,Moma-City Park,147 Minna St,San Francisco,CA,94105,1,Unknown,Not specified
37.78331760416101,-122.39776558534226,SoMa Square Apartments,1 St. Francis Place,San Francisco,California,94105,1,Unknown,Not specified
37.7924958,-122.4100354,The Fairmont San Francisco,950 Mason St,San Francisco,CA,94108,1,Unknown,Not specified
37.76261,-122.400756,555 DE HARO 555DEHARO,555 De Haro St,San Francisco,CA,94107,1,Unknown,Not specified
37.7849718,-122.4404103,ARC LIGHT,2467 Sutter St,San Francisco,CA,94115,1,Unknown,Not specified
37.7786204,-122.3951795,531410 : 475 Brannan Street,475 Brannan Street,SF,CA,94107,1,Unknown,Not specified
37.7918779,-122.4071784,The Ritz-Carlton Hotel San Francisco,600 Stockton St,San Francisco,CA,94108,1,Unknown,Free
37.785443,-122.44059,UCSF CAMPUS,2420 Sutter St,San Francisco,CA,94115,1,Unknown,Not specified
37.785487,-122.398057,Environmental Protection Agency,75 Hawthorne St,San Francisco,CA,94105,1,Unknown,Not specified
37.78881,-122.401,Palace Hotel,2 New Montgomery St,San Francisco,CA,94105,2,Unknown,Not specified
37.786325,-122.39824,222 GARAGE,222 2nd St,San Francisco,CA,94105,1,Unknown,Not specified
37.76854706,-122.3949509,1625 Owens St,1625 Owens St,San Francisco,California,94158,2,Unknown,Not specified
37.7878613,-122.3994485,101 Second Street Garage,"101 Second Street, #225",San Francisco,CA,94105,1,Unknown,Not specified
37.788097,-122.39918,101 Second Street Garage - Tesla Destination,101 Second St.,San Francisco,CA,94111,1,Unknown,Not specified
37.784132,-122.395913,600 HARRISON,600 Harrison St,San Francisco,CA,94107,1,Unknown,Not specified
37.792013,-122.404506,CCSF SFMTA,433 Kearny St,San Francisco,CA,94108,2,Unknown,Not specified
37.77604,-122.44565,Lucky San Francisco #756,1750 Fulton St,San Francisco,CA,94117,2,Unknown,Not specified
37.7914175,-122.4034082,350 BUSH STREET OWNER LLC,350 Bush Street,SF,CA,94104,1,Unknown,Not specified
37.777376,-122.393161,BEACON GARAGE,250 King St,San Francisco,CA,94107,1,Unknown,Not specified
37.768114,-122.394341,UCSF CAMPUS MBHOSPITAL EV1,1835 Owens St,San Francisco,CA,94158,1,Unknown,Not specified
37.7886963,-122.399372,560 Mission Parking Garage,560 Mission Street,San Francisco,CA,94105,0,Unknown,$4.00/ 0-4 hours; $8.00/ 4-8 hours
37.792629,-122.405029,"Columbia REIT - 650 California, LLC",650 California Street,San Francisco,CA,94108,1,Unknown,Not specified
37.767928,-122.3942639,Owens St Parking Garage,1670 Owens Street,San Francisco,CA,94158,1,Unknown,Not specified
37.778305,-122.393055,BEACON GARAGE 250 KING ST 4,250 King St,San Francisco,CA,94107,1,Unknown,Not specified
37.768289,-122.393906,UCSF CAMPUS MBEVSE2,1625 Owens St,San Francisco,CA,94158,1,Unknown,Not specified
37.791303,-122.402356,MILLS GARAGE MILLS GARAGE,220 Montgomery St,San Francisco,CA,94104,1,Unknown,Not specified
37.788554,-122.398826,555 Mission - Parking Garage,555 Mission St,San Francisco,CA,94105,2,Unknown,Not specified
37.785522,-122.396019,303 SECOND ST. KILROY DCFC 3,303 2nd St,San Francisco,CA,94107,2,Unknown,Not specified
37.784839,-122.39538,303 SECOND ST. KILROY REALTY 1,303 2nd St,San Francisco,CA,94107,1,Unknown,Not specified
37.771541,-122.392623,MHC 78 L.P. 691CHINABASINEV,691 China Basin St,San Francisco,CA,94158,2,Unknown,Not specified
37.79282,-122.403595,CARCHARGING,550 California St,San Francisco,CA,94104,1,Unknown,Not specified
37.772489,-122.391835,ESSEX,1200 4th St,San Francisco,CA,94158,1,Unknown,Not specified
37.773019,-122.391584,ESSEX MISSION BAY 3,1200 4th Street,San Francisco,CA,94158,1,Unknown,Not specified
37.793514,-122.404236,550 KEARNY STATION 1,665 Sacramento St,San Francisco,CA,94111,1,Unknown,Not specified
37.7810555,-122.3923534,333 BRANNAN,333 Brannan St,San Francisco,CA,94107,1,Unknown,Not specified
37.7794724,-122.3918304,CARCHARGING,153 Townsend St,San Francisco,CA,94107,1,Unknown,Not specified
37.755681,-122.405087,CCSF-SFMTA SFGH 1,1001 Potrero Ave,San Francisco,CA,94110,1,Unknown,Not specified
37.755619,-122.405065,CCSF-SFMTA SFGH 2,1001 Potrero Ave,San Francisco,CA,94110,1,Unknown,Not specified
37.7884892,-122.3967349,500 Howard ST,500 Howard ST,San Francisco,CA,94105,1,Unknown,Not specified
37.791185,-122.39968,Tishman Speyer,1 Bush Street,San Francisco,CA,94104,1,Unknown,Not specified
37.7879608,-122.3961165,Foundry III,505 Howard Street,San Francisco,CA,94105,1,Unknown,Not specified
37.772668,-122.390913,STRATA STRATA 2,1201 4th St,San Francisco,CA,94158,1,Unknown,Not specified
37.78223,-122.44656,"San Francisco, CA - Geary Boulevard (Wall Connector) - Tesla Destination",2675 Geary Blvd,San Francisco,CA,94118,1,Unknown,Not specified
37.766507,-122.392671,UCSF CAMPUS,1835 Owens St,San Francisco,CA,94158,1,Unknown,Not specified
37.792442,-122.401039,Loews Regency San Francisco,222 Sansome St,San Francisco,CA,94104,1,Unknown,Free
37.794835,-122.405351,CCSF SFMTA,733 Kearny St,San Francisco,CA,94108,2,Unknown,Not specified
37.7908101,-122.3985221,G1 EV CHARGERS,455 Market St,San Francisco,CA,94105,1,Unknown,Not specified
37.782076,-122.447026,City Center - Tesla Supercharger,2675 Geary Blvd,San Francisco,CA,94118,2,Unknown,Not specified
37.754872,-122.405106,CCSF-SFMTA SFGH 3,2500 23rd St,San Francisco,CA,94110,1,Unknown,Not specified
37.794124,-122.403223,505 Montgomery,505 Montgomery St,San Francisco,CA,94111,1,Unknown,Not specified
37.765695,-122.392564,"LONGFELLOW 1800 9 (92,92)",1800 Owens St,San Francisco,CA,94158,1,Unknown,Not specified
37.795,-122.404888,Financial District,750 Kearny Street,Hilton San Francisco,CA,94111,1,Unknown,Not specified
37.795,-122.404888,Financial District,750 Kearny Street,Hilton San Francisco,CA,94111,0,Unknown,Not specified
37.7814995,-122.3912756,ACE Parking - 625 2nd St Pkg Grg,625 2nd Street,San Francisco,CA,94107,1,Unknown,Not specified
37.765967,-122.3922545,Owens Street  Garage,1835 Owens St,San Francisco,CA,94158,1,Unknown,Not specified
37.795208,-122.404869,Hilton San Francisco Financial District,750 Kearny St,San Francisco,California,94108,1,Unknown,Not specified
37.792496,-122.39998,345 California Center Parking Garage,115 Battery St,San Francisco,CA,94111,1,Unknown,Free
37.795186,-122.404668,Hilton San Francisco Financial District,750 Kearny St,San Francisco,CA,94115,1,Unknown,Not specified
37.795186,-122.404668,Hilton San Francisco Financial District,750 Kearny St,San Francisco,CA,94115,0,Unknown,Not specified
37.7861748,-122.3934314,Modera Rincon Hill,390 1st Street,SF,CA,94105,1,Unknown,Not specified
37.78296,-122.391555,BASEMENT LEVEL,270 Brannan St,San Francisco,CA,94107,1,Unknown,Not specified
37.793016,-122.400546,345 CAL EVCS 345 CAL EVCS,345 California St,San Francisco,CA,94104,1,Unknown,Not specified
37.791332,-122.398215,425 MARKET ST. STATION 1,425 Market St,San Francisco,CA,94105,1,Unknown,Not specified
37.7927019,-122.3999596,345 CAL EVCS,123 Battery St,San Francisco,CA,94111,1,Unknown,Not specified
37.7885734,-122.3951353,JLL/Ace Parking,405 Howard St,San Francisco,CA,94105,1,Unknown,Not specified
37.781887,-122.390854,625 GARAGE STATION 1,625 2nd St.,San Francisco,CA,94107,1,Unknown,Not specified
37.75437927,-122.4044876,2501 23rd St,2501 23rd St,San Francisco,California,94110,2,Unknown,Not specified
37.773097,-122.389495,ABM PARKING LOT A-1,6653 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.79849,-122.41516,The Summit 999,999 Green St,San Francisco,CA,94133,1,Unknown,Not specified
37.792644,-122.399081,100 PINE PARKING LEVEL 1,139 Front St,San Francisco,CA,94111,1,Unknown,Not specified
37.792189,-122.398394,STATION 1 CHARGER 1,50 Front St,San Francisco,CA,94111,1,Unknown,Not specified
37.785721,-122.3922909,GE WattStation #3,425 1st St,San Francisco,CA,94105,1,Unknown,Not specified
37.790885,-122.396686,SALESFORCE 350 MISSION,350 Mission St,San Francisco,CA,94105,1,Unknown,Not specified
37.798818,-122.415833,1000 Green St Apartments,1000 Green St,San Francisco,CA,94133,1,Unknown,Not specified
37.780116,-122.389648,Greenlots - 112647U,88 King Street,San Francisco,CA,94107,1,Unknown,Not specified
37.79422,-122.437701,Broadway Charger (btw Pierce & Steiner),2468 Broadway,San Francisco,CA,94115,1,Unknown,Not specified
37.77122879,-122.3891602,480 Mission Bay Blvd N,480 Mission Bay Blvd N,San Francisco,California,94158,1,Unknown,Not specified
37.793863,-122.40037,275 Battery St,275 Battery St,San Francisco,California,94111,1,Unknown,Not specified
37.776141,-122.388795,IMPARK SF,152 Terry A Francois Blvd,San Francisco,CA,94158,1,Unknown,Not specified
37.768,-122.39,UCSF - 1630 3rd Garage,1630 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.790543,-122.395922,Millennium Towers,301 Mission St,San Francisco,CA,94105,1,Unknown,Not specified
37.768046,-122.3897115,Third Street Garage,1630 3Rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.786936,-122.392127,UDR 399 FREMONT 85,399 Fremont St,San Francisco,CA,94105,1,Unknown,Not specified
37.798311,-122.409362,CCSF SFMTA,735 Vallejo St,San Francisco,CA,94133,2,Unknown,Not specified
37.793265,-122.398307,101 CAL PARKING LL1-4AB,101 California St,San Francisco,CA,94111,1,Unknown,Not specified
37.792826,-122.397675,101 California Street Garage,101 California St,San Francisco,California,94111,1,Unknown,Not specified
37.792826,-122.397675,101 Second Street Garage,101 Second St.,San Francisco,California,94111,1,Unknown,Not specified
37.7862909,-122.3914178,Second Street Fund,333 Harrison Street,San Francisco,CA,94105,1,Unknown,Not specified
37.7944167,-122.3996389,One Embaracadero Center,"One Embaracadero Center, A Level Parking",San Francisco,CA,94111,1,Unknown,Not specified
37.766239,-122.389711,ARE-ILLINOIS ST STATION 1,1830 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.794122,-122.39908,STATION 1 STATION 2,50 Front St,San Francisco,CA,94111,1,Unknown,Not specified
37.787602,-122.391911,388 Beale St,388 Beale St,San Francisco,California,94105,1,Unknown,Not specified
37.767547,-122.388852,CHASE CENTER,1725 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.768009,-122.388651,CHASE CENTER AREA C ZONE 3-1,1725 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.768069,-122.388603,CHASE CENTER BRIDGECLUB 4,1601 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.768141,-122.388552,CHASE CENTER AREA C ZONE 1-3,1601 3rd St,San Francisco,CA,94158,1,Unknown,Not specified
37.769363,-122.388154,450 SOUTH ST,450 South St,San Francisco,CA,94158,1,Unknown,Not specified
37.794454,-122.3985089,531404 : Two Embarcadero Center,"Two Embarcadero Center, A Level Parking",San Francisco,CA,94111,1,Unknown,Not specified
37.788012,-122.391521,BAMC P1 STATION 1,375 Beale St.,San Francisco,CA,94105,1,Unknown,Not specified
37.787815,-122.391285,Bay Area Metro Center,375 Beale St,San Francisco,CA,94105,3,Unknown,Not specified
37.793393,-122.396773,CCSF-SFMTA GGG 3,1 California St,San Francisco,CA,94111,1,Unknown,Not specified
37.767967,-122.387899,CHASE CENTER STATION 20,1 Warriors Way,San Francisco,CA,94158,1,Unknown,Not specified
37.76801,-122.387845,CHASE CENTER STATION 4,1 Warriors Way,San Francisco,CA,94158,1,Unknown,Not specified
37.8007726,-122.4205045,Greenwich Street Properties,1275 Greenwich Street,San Francisco,CA,94109,1,Unknown,Not specified
37.7950272,-122.3985003,Two Embarcadero Center,"Two Embarcadero Center, A Level Parking",San Francisco,CA,94111,1,Unknown,Not specified
37.7955492936203,-122.398800877558,Maritime Plaza,285 Washington St,San francisco,CA,94111,2,Unknown,Not specified
37.76505,-122.388478,UCSF CAMPUS 2-S2,590 Illinois St,San Francisco,CA,94107,1,Unknown,Not specified
37.790344,-122.39221,221 Main Public Parking Garage,221 Main Street,San Francisco,CA,94105,1,Unknown,Not specified
37.7948167,-122.397348,531402 - Three Embarcadero Center,Three Embarcadero Center,San Francisco,CA,94111,1,Unknown,Not specified
37.764719,-122.388231,UCSF CAMPUS 1-1,590 Illinois St,San Francisco,CA,94107,1,Unknown,Not specified
37.769126,-122.386466,CHASE CENTER STATION 2,1 Warriors Way,San Francisco,CA,94158,1,Unknown,Not specified
37.75077129435073,-122.4337755842854,1333 Castro St,1333 Castro St,San Francisco,California,94114,2,Unknown,Not specified
37.7951389,-122.3973611,Three Embarcadero Center,"Three Embarcadero Center, A Level Parking",San Francisco,CA,94111,1,Unknown,Not specified
37.764634,-122.38821,UCSF CAMPUS 1-2,590 Illinois St,San Francisco,CA,94107,1,Unknown,Not specified
37.765919,-122.387496,ARE-ILLINOIS ST,499 Illinois St,San Francisco,CA,94158,1,Unknown,Not specified
37.79776,-122.40172,EVgo 350 Pacific Hub,350 Pacific Ave,San Francisco,CA,94111,4,Unknown,Not specified
37.7593746,-122.3917718,431406 - Avalon Dogpatch,800 Indiana Street,SF,CA,94107,1,Unknown,Not specified
37.77393,-122.4533,HOSPITAL SMMC SF EV 02,450 Stanyan St,San Francisco,CA,94117,1,Unknown,Not specified
37.762652,-122.389221,UCSF CAMPUS 2130 3RD ST,2130 3rd St,San Francisco,CA,94107,1,Unknown,Not specified
37.791744,-122.392746,RINCON CENTER RINCON 1,121 Spear St,San Francisco,CA,94105,1,Unknown,Not specified
37.774158,-122.453587,HOSPITAL SMMC SF EV 03,450 Stanyan St,San Francisco,CA,94117,1,Unknown,Not specified
37.791218,-122.392039,SPEAR GARAGE,201 Spear St,San Francisco,CA,94105,1,Unknown,Not specified
37.7952,-122.3961,Four Embarcadero Center,"Four Embarcadero Center, B Level Parking",San Francisco,CA,94111,1,Unknown,Not specified
37.789776,-122.389882,HILLS PLAZA HP EV 2,340 Spear St,San Francisco,CA,94105,2,Unknown,Not specified
37.74723,-122.41995,MMHD,1865 Valencia St,San Francisco,CA,94110,1,Unknown,Not specified
37.7997284,-122.4351425,CCSF SFMTA,2055 Lombard St,San Francisco,CA,94123,2,Unknown,Not specified
37.798203,-122.399641,NORTHPARK EQ 750 FRONT S-2,750 Front St,San Francisco,CA,94111,2,Unknown,Not specified
37.749068,-122.402416,Extra Space Storage,2501 Cesar Chavez,San Francisco,CA,94124,1,Unknown,Free
37.8050159987199,-122.417274090213,Walgreens - Columbus Ave,1175 Columbus Ave,San Francisco,California,94133,2,Unknown,$ 9.95
37.80402395203612,-122.42981912255016,Golden Gate National Recreation Area - Fort Mason,1300-1398 Bay St,San Francisco,CA,94123,1,Unknown,0
37.804677,-122.428903,Fort Mason,101 Fort Mason Dr,San Francisco,CA,94123,1,Unknown,Not specified
37.8055762,-122.4229471,Fairmont Heritage Place - Tesla,900 N Point St,San Francisco,CA,94109,1,Unknown,Free
37.805045,-122.428183,Fort Mason,201 Fort Mason Dr,San Francisco,CA,94123,1,Unknown,Not specified
37.8029,-122.40271,101 LOMBARD ST LEVI'S PLAZA 2,155 Greenwich St,San Francisco,CA,94111,1,Unknown,Not specified
37.803712,-122.404534,101 LOMBARD ST LEVIS RAPID 2,101 Lombard St,San Francisco,CA,94111,2,Unknown,Not specified
37.8035066,-122.4035941,101 LOMBARD ST,1425 Sansome St,San Francisco,CA,94111,1,Unknown,Not specified
37.806046,-122.422422,4A CHARGERS MAIN GARAGE 4A,900 North Point St,San Francisco,CA,94109,1,Unknown,Not specified
37.80619,-122.4152,Hyatt at Fisherman's Wharf,555 N Point St,San Francisco,CA,94133,1,Unknown,Not specified
37.806798,-122.419488,Beach & Hyde Garage,655 Beach St,San Francisco,CA,94109,2,Unknown,Not specified
37.74291,-122.42203,"Safeway 0739 - San Francisco, CA",3350 Mission Street,San Francisco,CA,94110,3,Unknown,Not specified
37.805408,-122.432211,Golden Gate National Recreation Area - Fort Mason,2 Marina Blvd,San Francisco,CA,94123,1,Unknown,Not specified
37.763552,-122.457723,UCSF CAMPUS ACC P7 EV2,400 Parnassus Ave,San Francisco,CA,94143,1,Unknown,Not specified
37.80748,-122.4178309,Anchorage Garage - 500 Beach,500 Beach Street,San Francisco,CA,94133,1,Unknown,Not specified
37.764017,-122.458463,UCSF Parnassus,500 Parnassus Ave,San Francisco,CA,94143,1,Unknown,Not specified
37.798185,-122.448715,"San Francisco, CA - Letterman Drive (Pay to Park)",1 Letterman Drive,San Francisco,CA,94129,1,Unknown,$0.26/kWh; other tariffs for older cars
37.763456,-122.458675,UCSF CAMPUS,500 Parnassus Ave,San Francisco,CA,94122,2,Unknown,Not specified
37.8067536,-122.4310408,Fort Mason,Building 32,San Francisco,CA,94123,1,Unknown,Not specified
37.798811,-122.448826,Letterman Digital Arts Center Public,One Letterman Dr Bldg B,San Francisco,CA,94129,1,Unknown,Not specified
37.744131,-122.43674,Airbnb - Gold Mine - Tesla Destination,10 Gold Mine Dr,San Francisco,CA,94131,1,Unknown,Not specified
37.808128,-122.41168,PIER 39,2550 Powell Street,San Francisco,CA,94133,1,Unknown,Not specified
37.79821,-122.45143,257-273 Presidio Blvd,257-273 Presidio Blvd,San Francisco,CA,94129,1,Unknown,
37.775101,-122.465106,Safeway San Francisco #2646,735 7th Ave,San Francisco,CA,94118,2,Unknown,Not specified
