poi_id,category,type,name,latitude,longitude
2317,restaurant,amenity,Sabra Grill,37.7908683,-122.4057244
2318,restaurant,amenity,Inga Donut,37.7904404,-122.4171704
2319,restaurant,amenity,Hang Ah Restaurant,37.7933383,-122.4073814
2320,restaurant,amenity,Peninsula Sea Food Restaurant,37.7960482,-122.4058136
2321,restaurant,amenity,ABC Cafe Restaurant,37.7961915,-122.4061401
2322,restaurant,amenity,Grand Palace Restaurant,37.7957316,-122.4065185
2323,restaurant,amenity,Kam Lok Restaurant,37.795146,-122.4071109
2324,restaurant,amenity,San Sun,37.7951328,-122.4072257
2325,restaurant,amenity,Golden Dragon Dining,37.7951705,-122.406902
2326,restaurant,amenity,La Fusión,37.7916605,-122.403733
2327,restaurant,amenity,Chez Beesen,37.7923275,-122.4001586
2328,restaurant,amenity,Credo,37.7920915,-122.4020161
2329,restaurant,amenity,Momos and More,37.7916243,-122.4040088
2330,restaurant,amenity,Proper Food,37.7892359,-122.3980293
2331,restaurant,amenity,Salt House,37.7888438,-122.398497
2332,restaurant,amenity,Mixt,37.7916005,-122.400706
2333,restaurant,amenity,Godzila Sushi,37.7863016,-122.439935
2334,restaurant,amenity,Restorante Milano,37.7954499,-122.4190741
2335,restaurant,amenity,Sun Kwong Restaurant,37.7946407,-122.4183001
2336,restaurant,amenity,Lin's Kitchen,37.7845211,-122.4128553
2337,restaurant,amenity,Chicos Pizza,37.7848698,-122.4138313
2338,restaurant,amenity,Falafel City,37.7846916,-122.4132653
2339,restaurant,amenity,Tokyo Express,37.791512,-122.393649
2340,restaurant,amenity,Tacolicious,37.7609878,-122.4213808
2341,restaurant,amenity,Sunset Reservoir Brewing Company,37.7538314,-122.4823594
2342,restaurant,amenity,Fino Bar & Restaurant,37.7879391,-122.412275
2343,restaurant,amenity,Mosto,37.7610968,-122.4213626
2344,restaurant,amenity,China Live,37.7979135,-122.407877
2345,restaurant,amenity,Spices,37.7832748,-122.4646116
2346,restaurant,amenity,Little Vietnam Cafe,37.7826325,-122.4645611
2347,restaurant,amenity,Cafe Europa,37.7852329,-122.463893
2348,restaurant,amenity,Mizutani,37.7851035,-122.464867
2349,restaurant,amenity,Halu,37.7825419,-122.4664152
2350,restaurant,amenity,Thai Time,37.7825397,-122.466681
2351,restaurant,amenity,Tilak,37.7408833,-122.4227497
2352,restaurant,amenity,LittleNepal,37.7390432,-122.4135896
2353,restaurant,amenity,3rd Cousin,37.7390416,-122.4136834
2354,restaurant,amenity,Moonlight Cafe,37.7388681,-122.4152987
2355,restaurant,amenity,Taqueria La Cumbre,37.7645731,-122.421714
2356,restaurant,amenity,Vietnam House,37.7833354,-122.4183561
2357,restaurant,amenity,Ramen Sho Ryu,37.7963038,-122.421996
2358,restaurant,amenity,Horse Feather,37.7744996,-122.4375492
2359,restaurant,amenity,Yum Yum Hunan,37.7866444,-122.4399958
2360,restaurant,amenity,All Good Pizza,37.7387017,-122.389698
2361,restaurant,amenity,a Mano,37.7768809,-122.4239665
2362,restaurant,amenity,Sri Thai Cuisine,37.7639597,-122.5078082
2363,restaurant,amenity,YH-Beijing,37.7721973,-122.430611
2364,restaurant,amenity,Gambino’s,37.798401,-122.4011816
2365,restaurant,amenity,Kibatsu,37.772392,-122.428949
2366,restaurant,amenity,Perilla,37.7719541,-122.4308784
2367,restaurant,amenity,Hot Zushi,37.7719426,-122.4309795
2368,restaurant,amenity,Taquería Estrella,37.771936,-122.4310206
2369,restaurant,amenity,El Aji,37.7488479,-122.417965
2370,restaurant,amenity,Rincon Peruano,37.7492233,-122.4174393
2371,restaurant,amenity,Golden Gate Pizza & Grill,37.7432455,-122.421143
2372,restaurant,amenity,ICHI Sushi + NI Bar,37.7427168,-122.4215979
2373,restaurant,amenity,El Buen Comer,37.7417916,-122.4221809
2374,restaurant,amenity,Mandarin House SF,37.7415505,-122.4226974
2375,restaurant,amenity,Vega,37.7392681,-122.4174501
2376,restaurant,amenity,Pho Day,37.7422006,-122.4231333
2377,restaurant,amenity,Cha Cha Cha,37.7597918,-122.41894
2378,restaurant,amenity,Pabu,37.7931931,-122.3986241
2379,restaurant,amenity,Piccolo Forno,37.8013195,-122.4118679
2380,restaurant,amenity,Akira,37.7883152,-122.4241
2381,restaurant,amenity,Curry Leaf,37.8031115,-122.4144376
2382,restaurant,amenity,The Jelly Donut,37.7524827,-122.4161477
2383,restaurant,amenity,Chili Cha Cha 2,37.7525164,-122.4156658
2384,restaurant,amenity,Chava's,37.7515979,-122.4182263
2385,restaurant,amenity,Baby Blues BBQ,37.7468661,-122.4188886
2386,restaurant,amenity,La Traviata,37.7512794,-122.4185036
2387,restaurant,amenity,Chavita's Mexican Restaurant,37.7488505,-122.418295
2388,restaurant,amenity,Bayshore Taqueria,37.7431439,-122.4054681
2389,restaurant,amenity,The Salad Place,37.7227363,-122.4354016
2390,restaurant,amenity,Los Planes de Renderos,37.7228625,-122.4356598
2391,restaurant,amenity,Manivanh Thai Restaurant,37.7530353,-122.4070696
2392,restaurant,amenity,Dagwood & Scoops,37.7530166,-122.4072134
2393,restaurant,amenity,El Rinconcito Nicaraguense,37.7499624,-122.4180749
2394,restaurant,amenity,Breakfast at Tiffany's,37.7304529,-122.4046218
2395,restaurant,amenity,Ocean Indian Cuisine,37.7798851,-122.485255
2396,restaurant,amenity,Cheung Hing,37.7798191,-122.486648
2397,restaurant,amenity,PizzaExpress,37.7389976,-122.414391
2398,restaurant,amenity,Moki's Sushi & Pacific Grill,37.7390681,-122.415592
2399,restaurant,amenity,Orphan Andy's,37.7624057,-122.4348782
2400,restaurant,amenity,Surisan,37.8068143,-122.417478
2401,restaurant,amenity,Spicy King,37.794091,-122.4069112
2402,restaurant,amenity,Split Bread,37.7890389,-122.3994525
2403,restaurant,amenity,Mixt,37.7888185,-122.3991709
2404,restaurant,amenity,Uno Dos Tacos,37.7889448,-122.3999644
2405,restaurant,amenity,Kufu-Ya,37.7794682,-122.4945189
2406,restaurant,amenity,Blue Mermaid,37.8075532,-122.4200281
2407,restaurant,amenity,Delarosa,37.7856627,-122.4044407
2408,restaurant,amenity,Pink Onion,37.7687132,-122.4148499
2409,restaurant,amenity,Mensho Ramen,37.7866999,-122.4143153
2410,restaurant,amenity,Il Casaro Pizzeria,37.798506,-122.4073686
2411,restaurant,amenity,Purple Rice,37.7719701,-122.4307952
2412,restaurant,amenity,Tarragon Cafe,37.7713117,-122.4301572
2413,restaurant,amenity,Nickie's Bar and Restaurant,37.7722801,-122.4298226
2414,restaurant,amenity,Paula's Cafe,37.7722572,-122.4301679
2415,restaurant,amenity,Snow Garden Restaurant,37.7936366,-122.4060613
2416,restaurant,amenity,Mixt,37.7985793,-122.4356699
2417,restaurant,amenity,Belga,37.797575,-122.4324807
2418,restaurant,amenity,Flores,37.7975643,-122.4325655
2419,restaurant,amenity,Earthbar,37.7972721,-122.4332104
2420,restaurant,amenity,Turo Cafe and Grill,37.7207759,-122.446262
2421,restaurant,amenity,Chez Nguyen,37.7913877,-122.4002224
2422,restaurant,amenity,Little Breakfast,37.7552248,-122.4203609
2423,restaurant,amenity,Zaika Indian Cuisine,37.7785297,-122.3921223
2424,restaurant,amenity,Bruno's Pizzeria,37.7821178,-122.4326173
2425,restaurant,amenity,Happy Shabu Shabu,37.7824229,-122.4326763
2426,restaurant,amenity,Sheba Piano Lounge,37.7829192,-122.4327752
2427,restaurant,amenity,Yemen Kitchen,37.7833244,-122.4126199
2428,restaurant,amenity,Balompié Cafe No. 3,37.7359417,-122.4243376
2429,restaurant,amenity,Dragon Beaux,37.780479,-122.4806324
2430,restaurant,amenity,Barbacco,37.7934537,-122.399259
2431,restaurant,amenity,Montecristo Restaurant,37.7209714,-122.3965057
2432,restaurant,amenity,The Brazen Head,37.7992905,-122.4324396
2433,restaurant,amenity,Pa'ina,37.7850886,-122.4323932
2434,restaurant,amenity,Royal Indian Cuisine,37.7858012,-122.4330789
2435,restaurant,amenity,Perry's,37.7977287,-122.4313043
2436,restaurant,amenity,The Saint Regis,37.7862681,-122.4017549
2437,restaurant,amenity,Supreme Pizza,37.7620368,-122.4181639
2438,restaurant,amenity,Halal Dastarkhan,37.7881036,-122.4183697
2439,restaurant,amenity,Nojo Ramen Tavern,37.7768124,-122.4214411
2440,restaurant,amenity,Mission Noodle House,37.720762,-122.4375746
2441,restaurant,amenity,Onsen,37.7837029,-122.4153623
2442,restaurant,amenity,Casey's Pizza,37.7736563,-122.3916761
2443,restaurant,amenity,Bernal Star,37.7390596,-122.4174233
2444,restaurant,amenity,Cracked & Battered,37.7626362,-122.397342
2445,restaurant,amenity,MacDaddy,37.7624568,-122.3970343
2446,restaurant,amenity,Sanraku,37.7888907,-122.4121778
2447,restaurant,amenity,Town Hall Restaurant,37.7895866,-122.3949663
2448,restaurant,amenity,Tacobar,37.7886761,-122.433964
2449,restaurant,amenity,Morton's The Steakhouse,37.7883658,-122.408778
2450,restaurant,amenity,Garibaldis Restaurant,37.7884638,-122.4471625
2451,restaurant,amenity,Villon,37.7809134,-122.4123694
2452,restaurant,amenity,Ippudo (一風堂),37.7860774,-122.4045607
2453,restaurant,amenity,The Magic Flute,37.7873061,-122.4531176
2454,restaurant,amenity,Caffe Sociale,37.7870388,-122.452977
2455,restaurant,amenity,As Quoted,37.7874179,-122.4522343
2456,restaurant,amenity,Live Sushi Bar,37.7646059,-122.4036861
2457,restaurant,amenity,Amour Vert,37.8007106,-122.438302
2458,restaurant,amenity,Home Plate,37.7998857,-122.4372271
2459,restaurant,amenity,Radhaus,37.8064957,-122.432096
2460,restaurant,amenity,Woods Outbound,37.7603154,-122.5055935
2461,restaurant,amenity,Noriega Teriyaki House,37.7538203,-122.4827094
2462,restaurant,amenity,Zajang Grill,37.7828962,-122.4685524
2463,restaurant,amenity,Lime Tree,37.7829158,-122.4682954
2464,restaurant,amenity,Venus Cafe,37.7829735,-122.4667152
2465,restaurant,amenity,Steins,37.782717,-122.4671837
2466,restaurant,amenity,Chili House,37.7829592,-122.4670983
2467,restaurant,amenity,Good Luck,37.782956,-122.4671833
2468,restaurant,amenity,Wooden Spoon,37.7666529,-122.4303822
2469,restaurant,amenity,Tasty Pot,37.7826656,-122.4679876
2470,restaurant,amenity,The Richmond,37.7770459,-122.4654532
2471,restaurant,amenity,Cauliflower,37.7647073,-122.4230933
2472,restaurant,amenity,Sweet Lime,37.7859744,-122.4350773
2473,restaurant,amenity,Pizzelle di North Beach,37.7982209,-122.4069498
2474,restaurant,amenity,Kababayan Filipino,37.7537058,-122.4187375
2475,restaurant,amenity,Little Kite Asian Fusion,37.7585218,-122.4195545
2476,restaurant,amenity,House of Tadu,37.7738959,-122.3916981
2477,restaurant,amenity,Esposto's,37.7668799,-122.3931758
2478,restaurant,amenity,amphawa,37.7808021,-122.4733161
2479,restaurant,amenity,Sichuan House,37.7804097,-122.4735243
2480,restaurant,amenity,Ariake,37.7804087,-122.4735845
2481,restaurant,amenity,Dragon River Restaurant,37.7804069,-122.4736377
2482,restaurant,amenity,Dona Teres Market,37.7576619,-122.4104108
2483,restaurant,amenity,,37.7574745,-122.4140579
2484,restaurant,amenity,Dumpling Story,37.7618968,-122.4217993
2485,restaurant,amenity,Hawker Fare,37.7619901,-122.421805
2486,restaurant,amenity,The Italian Homemade Company,37.7743924,-122.4209413
2487,restaurant,amenity,Dumpling Time Express,37.7697169,-122.403213
2488,restaurant,amenity,The Parthenon,37.7891928,-122.4099627
2489,restaurant,amenity,Kiss My Seoul,37.7749794,-122.403286
2490,restaurant,amenity,I'a Poke,37.7834918,-122.4329092
2491,restaurant,amenity,Red Chilli,37.7861715,-122.4129236
2492,restaurant,amenity,Kaiju Eats,37.7812525,-122.4555492
2493,restaurant,amenity,Panchos,37.7815778,-122.4562506
2494,restaurant,amenity,RT Rotisserie,37.7750961,-122.4210838
2495,restaurant,amenity,Noodle In A Haystack,37.7806408,-122.4687107
2496,restaurant,amenity,Manitas Cafe,37.7734606,-122.4506551
2497,restaurant,amenity,Dumpling Baby,37.7810449,-122.4598543
2498,restaurant,amenity,Hi-Way,37.7515347,-122.4286941
2499,restaurant,amenity,Sultan’s Kebab,37.7514391,-122.4300943
2500,restaurant,amenity,El Farolito,37.7984586,-122.407074
2501,restaurant,amenity,Mixt,37.78552,-122.4042024
2502,restaurant,amenity,Win Garden,37.7346668,-122.4339242
2503,restaurant,amenity,West of Pecos,37.7639461,-122.4219693
2504,restaurant,amenity,Jin Pot,37.7807298,-122.4748862
2505,restaurant,amenity,Taste Of Old Street,37.7806325,-122.4767913
2506,restaurant,amenity,Thái Nghiệp Ký Mì Gia,37.7539869,-122.4791068
2507,restaurant,amenity,New Jumbo Shrimp Restaurant,37.7542212,-122.4803186
2508,restaurant,amenity,Las Brisas de Acapulco,37.747125,-122.418745
2509,restaurant,amenity,Buckhorn Grill,37.795248,-122.3958498
2510,restaurant,amenity,Far East Cafe,37.7929705,-122.4061743
2511,restaurant,amenity,Choice Yakiniku,37.7438558,-122.4400485
2512,restaurant,amenity,Willkommen,37.7662917,-122.4308181
2513,restaurant,amenity,Roosevelt Tamale Parlor,37.7527139,-122.4086093
2514,restaurant,amenity,House of Sushi Teriyaki & Tempura,37.7967056,-122.4220768
2515,restaurant,amenity,Street,37.7965837,-122.4221338
2516,restaurant,amenity,Trailblazer Tavern,37.7909092,-122.3969894
2517,restaurant,amenity,Tasty Restaurant,37.7805386,-122.4789175
2518,restaurant,amenity,Jijime,37.7805499,-122.4788376
2519,restaurant,amenity,Boiling,37.7805573,-122.4786696
2520,restaurant,amenity,Pizza Joint,37.7760951,-122.491831
2521,restaurant,amenity,The Madrigal,37.776532,-122.419284
2522,restaurant,amenity,Blaze Pizza,37.7279605,-122.4765116
2523,restaurant,amenity,An Chi,37.780034,-122.482053
2524,restaurant,amenity,Kitaro,37.7800961,-122.4808685
2525,restaurant,amenity,Tang Bar,37.7277418,-122.4771589
2526,restaurant,amenity,Poke Bowl,37.7280034,-122.476904
2527,restaurant,amenity,W,37.7874727,-122.433392
2528,restaurant,amenity,Mums Restaurant,37.7866369,-122.4301609
2529,restaurant,amenity,BANGKOK STREET Thai Street Food,37.7869313,-122.429946
2530,restaurant,amenity,The Detour,37.7658057,-122.4314466
2531,restaurant,amenity,Okina Sushi,37.7757214,-122.4582933
2532,restaurant,amenity,Tommy’s Mexican Restaurant,37.7799916,-122.483157
2533,restaurant,amenity,Khan Toke Thai House,37.7799785,-122.483211
2534,restaurant,amenity,Ladle & Leaf,37.7913014,-122.4026093
2535,restaurant,amenity,Florio Bar & Café,37.7875133,-122.4337748
2536,restaurant,amenity,Patio Español,37.712664,-122.4520431
2537,restaurant,amenity,Crazy Pepper,37.7209036,-122.446249
2538,restaurant,amenity,Oren's Hummus,37.7866814,-122.4023318
2539,restaurant,amenity,sQwers,37.7817711,-122.4514217
2540,restaurant,amenity,Mijoté,37.7589056,-122.4126981
2541,restaurant,amenity,Ginza,37.7693173,-122.4515835
2542,restaurant,amenity,Locanda,37.76402,-122.4216435
2543,restaurant,amenity,Pho Huynh Sang,37.7829598,-122.4618976
2544,restaurant,amenity,Tenglong Chinese Restaurant,37.7831969,-122.46148
2545,restaurant,amenity,Sushi Bistro @ 6th&B,37.7773613,-122.4638717
2546,restaurant,amenity,Shabu House,37.7831242,-122.4632275
2547,restaurant,amenity,Dumpling Bistro,37.7831351,-122.4630082
2548,restaurant,amenity,Taiwan Restaurant,37.7828379,-122.464162
2549,restaurant,amenity,D & A Cafe,37.7828745,-122.4636255
2550,restaurant,amenity,Taqueria Los Mayas,37.782914,-122.4628213
2551,restaurant,amenity,Koja Kitchen,37.7828936,-122.4630699
2552,restaurant,amenity,King’s Thai Cuisine #2,37.7831287,-122.4631043
2553,restaurant,amenity,Brioche,37.7698198,-122.4493086
2554,restaurant,amenity,Om Indian Cuisine,37.7697718,-122.4497246
2555,restaurant,amenity,American Burgers & BBQ,37.7809842,-122.4115542
2556,restaurant,amenity,Bizza,37.7699841,-122.4464002
2557,restaurant,amenity,Sandy's Muffulettas,37.7700014,-122.446316
2558,restaurant,amenity,The Commissary,37.7998115,-122.4597643
2559,restaurant,amenity,Yellow Moto Pizzeria,37.7615115,-122.421786
2560,restaurant,amenity,Shanghai China Restaurant,37.7732563,-122.4181114
2561,restaurant,amenity,Zaoh,37.7733138,-122.4180637
2562,restaurant,amenity,My Tofu House,37.7806179,-122.469104
2563,restaurant,amenity,Taisan Huakee Restaurant,37.7805799,-122.4703451
2564,restaurant,amenity,Caliente,37.7808821,-122.4712667
2565,restaurant,amenity,Korean Village Wooden Charcoal,37.7806379,-122.4688401
2566,restaurant,amenity,Sakesan,37.7830044,-122.4660406
2567,restaurant,amenity,Tawan's,37.7807359,-122.4666293
2568,restaurant,amenity,Hippie Thai Street Food,37.7702801,-122.4457879
2569,restaurant,amenity,La Mar Cebicheria Peruana,37.7973773,-122.39524
2570,restaurant,amenity,Blue Barn,37.7975066,-122.422318
2571,restaurant,amenity,Tsubasa Sushi,37.7772783,-122.4232119
2572,restaurant,amenity,Che Fico,37.7774418,-122.4380351
2573,restaurant,amenity,Blackwood,37.8006504,-122.4388842
2574,restaurant,amenity,Tastebuds,37.7771758,-122.4628019
2575,restaurant,amenity,Xiao Yu's Kitchen,37.777325,-122.4648238
2576,restaurant,amenity,Emperor Palace Restaurant,37.777336,-122.464568
2577,restaurant,amenity,The Tricolor Restaurant,37.7808085,-122.4648959
2578,restaurant,amenity,Five Happiness Restaurant,37.7812231,-122.4639473
2579,restaurant,amenity,Honey Pig,37.780819,-122.4646606
2580,restaurant,amenity,Shanghai Dumpling King,37.731691,-122.4509874
2581,restaurant,amenity,Sushi Boat Restaurant,37.7934776,-122.4060511
2582,restaurant,amenity,Kan's,37.7935904,-122.4060637
2583,restaurant,amenity,City View,37.7941827,-122.4040962
2584,restaurant,amenity,Frances,37.7627958,-122.4322464
2585,restaurant,amenity,Pearl,37.783861,-122.4829971
2586,restaurant,amenity,Little Sushi Bar,37.7838735,-122.4827392
2587,restaurant,amenity,Shoshin Sushi,37.7821105,-122.4858204
2588,restaurant,amenity,Mikawa,37.7818648,-122.4854924
2589,restaurant,amenity,Indian Clay Oven,37.7821175,-122.485616
2590,restaurant,amenity,Patpong,37.7818768,-122.4852285
2591,restaurant,amenity,Serendipity,37.7820837,-122.4862562
2592,restaurant,amenity,80 90 Friendship & Bar,37.78213,-122.485431
2593,restaurant,amenity,Wang Wah,37.7247064,-122.4593893
2594,restaurant,amenity,Souvla,37.7608435,-122.421673
2595,restaurant,amenity,Hunan House,37.7951566,-122.4070111
2596,restaurant,amenity,Golden King Vietnamese Restaurant,37.7942586,-122.4058206
2597,restaurant,amenity,Ristorante Fior d'Italia,37.8043304,-122.413506
2598,restaurant,amenity,Cilantro SF Taqueria,37.8045664,-122.413549
2599,restaurant,amenity,Box Kitchen,37.781192,-122.4063164
2600,restaurant,amenity,Higher Grounds Coffee House and Restaurant,37.7344141,-122.4336868
2601,restaurant,amenity,Imperial Garden,37.7291692,-122.4041115
2602,restaurant,amenity,Just Won Ton,37.7389852,-122.4804388
2603,restaurant,amenity,Blind Butcher,37.7611012,-122.4341693
2604,restaurant,amenity,Lark,37.7611065,-122.4342444
2605,restaurant,amenity,Poesia,37.7610748,-122.4343537
2606,restaurant,amenity,Cuisine of Nepal,37.7410233,-122.4230535
2607,restaurant,amenity,Bacon Bacon,37.7670957,-122.446583
2608,restaurant,amenity,Tataki,37.7878544,-122.4410536
2609,restaurant,amenity,DIYA Indian and Nepali food,37.783536,-122.40931
2610,restaurant,amenity,Mersea,37.8225435,-122.3756309
2611,restaurant,amenity,The City Taqueria,37.7867263,-122.4400236
2612,restaurant,amenity,Hinodeya Downtown,37.7945973,-122.4044567
2613,restaurant,amenity,Zazang Korean Noodles,37.7832066,-122.4418701
2614,restaurant,amenity,Presidio Pizza Company,37.7869982,-122.4400385
2615,restaurant,amenity,Two Jack's Nik's Place,37.7722288,-122.4289429
2616,restaurant,amenity,Canna Bistro,37.798227,-122.4049157
2617,restaurant,amenity,Fresco Pizza Grill Shawerma,37.7893808,-122.420327
2618,restaurant,amenity,Emmy's Restaurant,37.7253385,-122.4628871
2619,restaurant,amenity,Joyful Kitchen,37.7253117,-122.4628067
2620,restaurant,amenity,Sakesan Sushi & Robata,37.72434,-122.4574685
2621,restaurant,amenity,Po'Boys Kitchen,37.7622908,-122.397335
2622,restaurant,amenity,Dumpling Time Thrive City,37.7676031,-122.3887426
2623,restaurant,amenity,Torraku Ramen,37.7657202,-122.4019453
2624,restaurant,amenity,Bunn Mike Vietnamese Sandwiches,37.7660099,-122.4018907
2625,restaurant,amenity,Niku,37.769696,-122.4035006
2626,restaurant,amenity,Okane,37.7706064,-122.402961
2627,restaurant,amenity,Sam's Cable Car Lounge,37.7867815,-122.4079598
2628,restaurant,amenity,Le Colonial,37.788185,-122.412419
2629,restaurant,amenity,Mastro's Steakhouse,37.7870641,-122.40964
2630,restaurant,amenity,Toyama,37.7810455,-122.459463
2631,restaurant,amenity,Star India,37.7810591,-122.4593727
2632,restaurant,amenity,Nick's Lighthouse,37.8085327,-122.4160519
2633,restaurant,amenity,Dumpling Home,37.775869,-122.4226658
2634,restaurant,amenity,Tadka,37.7526561,-122.4134238
2635,restaurant,amenity,Chase Luck Bakery,37.7238534,-122.456662
2636,restaurant,amenity,Hinodeya,37.7862106,-122.4300656
2637,restaurant,amenity,Ramen Yamadaya,37.7860424,-122.429769
2638,restaurant,amenity,Sorrel,37.7884176,-122.4462677
2639,restaurant,amenity,Papito,37.7767002,-122.4234716
2640,restaurant,amenity,The Melt,37.7944061,-122.3993142
2641,restaurant,amenity,Eiji,37.7640662,-122.4307277
2642,restaurant,amenity,Bimi Poke,37.7842736,-122.403393
2643,restaurant,amenity,Ushio Ramen,37.7650093,-122.4227137
2644,restaurant,amenity,The Bento Guys,37.7755268,-122.4065413
2645,restaurant,amenity,On the Bridge,37.7851349,-122.4313563
2646,restaurant,amenity,Oma Sushi,37.7862658,-122.4103714
2647,restaurant,amenity,Beque,37.7849664,-122.4320604
2648,restaurant,amenity,Izumiya,37.7847709,-122.4319524
2649,restaurant,amenity,Udon Mugizo,37.7848938,-122.4320175
2650,restaurant,amenity,Marufuku Ramen,37.7851275,-122.431998
2651,restaurant,amenity,Izumi Sushi,37.7853194,-122.430431
2652,restaurant,amenity,Ton Ton Japanese Ramen House,37.7872128,-122.4103506
2653,restaurant,amenity,Happy Lamb Hot Pot,37.7873602,-122.4100616
2654,restaurant,amenity,Lapisara,37.7878003,-122.4132578
2655,restaurant,amenity,iThai,37.7877343,-122.4138013
2656,restaurant,amenity,The Public Izakaya,37.7877642,-122.4135371
2657,restaurant,amenity,Ganji,37.78618,-122.4297966
2658,restaurant,amenity,Teakwood by Burma Love,37.7777224,-122.423014
2659,restaurant,amenity,Takara Sushi,37.7606669,-122.4368608
2660,restaurant,amenity,The Tailor's Son,37.7885994,-122.4339476
2661,restaurant,amenity,apizza,37.7885012,-122.4339278
2662,restaurant,amenity,Noosh,37.788051,-122.4338199
2663,restaurant,amenity,Geary Kebab House,37.7810196,-122.4602753
2664,restaurant,amenity,Fiorella Clement,37.781915,-122.4845176
2665,restaurant,amenity,New Moon,37.7972913,-122.4086949
2666,restaurant,amenity,Mamahuhu,37.7828093,-122.4647662
2667,restaurant,amenity,,37.7910505,-122.4039093
2668,restaurant,amenity,Hilda and Jesse,37.8001073,-122.4109558
2669,restaurant,amenity,Rural Ramen Bar,37.7945245,-122.4098296
2670,restaurant,amenity,Spice of America,37.7732653,-122.4213497
2671,restaurant,amenity,World Wrapps,37.8004742,-122.4381242
2672,restaurant,amenity,Sum Dim Sum,37.7925897,-122.4060907
2673,restaurant,amenity,Enjoy Vegetarian,37.7958523,-122.4052437
2674,restaurant,amenity,SushiToni,37.7899741,-122.4094093
2675,restaurant,amenity,Sunflower Hawaiian Barbecue,37.7647786,-122.4223084
2676,restaurant,amenity,Sushi Time,37.7645648,-122.4320037
2677,restaurant,amenity,Vico,37.7608804,-122.4369026
2678,restaurant,amenity,North Beach 1st Test Kitchen,37.7998383,-122.4093076
2679,restaurant,amenity,Aliment,37.7900926,-122.4102346
2680,restaurant,amenity,bund Shanghai Restaurant,37.79621,-122.4059209
2681,restaurant,amenity,Golden Horse Restaurant,37.7908179,-122.4172452
2682,restaurant,amenity,Cha-Ya Vegetarian,37.7607422,-122.4216641
2683,restaurant,amenity,Matsuyama Shabu House,37.7860512,-122.4297979
2684,restaurant,amenity,Super Pan,37.7806405,-122.4769185
2685,restaurant,amenity,Unagi Shop,37.7877507,-122.4135951
2686,restaurant,amenity,Big Lantern,37.7649529,-122.4234693
2687,restaurant,amenity,Gusto,37.7896257,-122.4139003
2688,restaurant,amenity,Better Than Sweet,37.7954613,-122.4131327
2689,restaurant,amenity,New York Pizza Kitchen,37.7841626,-122.409785
2690,restaurant,amenity,Bonchon Chicken,37.7845261,-122.4034641
2691,restaurant,amenity,Rolling Dumpling,37.7840581,-122.4027076
2692,restaurant,amenity,Qilin Kitchen,37.7766868,-122.4024109
2693,restaurant,amenity,Pizza Due,37.763032,-122.4283912
2694,restaurant,amenity,Sancha Sushi,37.7667547,-122.4287286
2695,restaurant,amenity,Tad's Steaks,37.7857295,-122.406991
2696,restaurant,amenity,Gott's Roadside,37.7682902,-122.388787
2697,restaurant,amenity,Fogo de Chão,37.7850332,-122.4002561
2698,restaurant,amenity,New Ming's Restaurant,37.7870613,-122.4007946
2699,restaurant,amenity,B44 / Café Bastille,37.7913722,-122.403726
2700,restaurant,amenity,Toy Soldier,37.7914287,-122.4037548
2701,restaurant,amenity,CoCo Bang,37.7876288,-122.4115227
2702,restaurant,amenity,Il Casaro Pizzeria,37.7669632,-122.4287687
2703,restaurant,amenity,Red Jade,37.7668506,-122.4287499
2704,restaurant,amenity,Marcella's Lasagneria,37.7580406,-122.3891213
2705,restaurant,amenity,Birdsong,37.7794363,-122.4104209
2706,restaurant,amenity,Taqueria El Castillo,37.7816247,-122.4167149
2707,restaurant,amenity,Ox & Tiger,37.7864942,-122.4130127
2708,restaurant,amenity,Dacha,37.7879028,-122.4182189
2709,restaurant,amenity,The Pawn Shop,37.7810848,-122.408354
2710,restaurant,amenity,La Cuisine Cafe,37.7793779,-122.4132098
2711,restaurant,amenity,Kayma,37.7817814,-122.4159544
2712,restaurant,amenity,Mi Morena,37.7818115,-122.415961
2713,restaurant,amenity,Estrellita's Snacks,37.7818513,-122.4159698
2714,restaurant,amenity,Boug Cali,37.7818359,-122.4158894
2715,restaurant,amenity,Los Cilantros,37.7818142,-122.4158364
2716,restaurant,amenity,Teranga,37.781793,-122.415884
2717,restaurant,amenity,Baiano Pizzeria,37.7742299,-122.4223226
2718,restaurant,amenity,Octavia,37.7879461,-122.427042
2719,restaurant,amenity,Mr. Digby's,37.7518621,-122.4273183
2720,restaurant,amenity,Locali Mediterranean,37.7919842,-122.399559
2721,restaurant,amenity,The Melt,37.7910051,-122.3988352
2722,restaurant,amenity,Alegrias Food from Spain,37.8001749,-122.434791
2723,restaurant,amenity,Peacock Pansy,37.7788815,-122.423229
2724,restaurant,amenity,La Marsa,37.7871588,-122.410773
2725,restaurant,amenity,77 Chinese Cuisine & Hawaiian,37.7919699,-122.3998708
2726,restaurant,amenity,Roka Akor,37.796486,-122.403714
2727,restaurant,amenity,Aoba,37.7868708,-122.428257
2728,restaurant,amenity,Gourmet Carousel,37.7890915,-122.4238912
2729,restaurant,amenity,Sushi Genki,37.7534565,-122.4910811
2730,restaurant,amenity,El Pollo Supremo,37.7155187,-122.441984
2731,restaurant,amenity,Max's Opera Cafe,37.7811242,-122.4207576
2732,restaurant,amenity,Kitchen Aloha,37.7824571,-122.4205014
2733,restaurant,amenity,Jackson Fillmore Trattoria,37.7926907,-122.4344334
